_state,id,researcher_id,experiment_id,participant_id,trial_num,item_id,item,response,timelimit,word_count,task_type,time_per_trial,left_page,created_at,item_unified,response_unified,google_creativity,anthropic_creativity,xai_creativity,kimi_creativity,mistral_creativity,prediction,modelname,text
<django.db.models.base.ModelState object at 0x7f23d1a6e7d0>,76897,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,88,aut-4,BUCKET,fill it with coins,Submitted,4,Alternate Uses Task,120,0,2026-01-08 18:20:45.855837+00:00,BUCKET,fill it with coins,15.0,15.0,20.0,15.0,12.0,0.43,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: fill it with coins"
<django.db.models.base.ModelState object at 0x7f23d1a6e860>,76898,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,89,aut-4,BUCKET,cover your head like a helmet,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:20:45.860836+00:00,BUCKET,cover your head like a helmet,20.0,28.0,35.0,25.0,25.0,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: cover your head like a helmet"
<django.db.models.base.ModelState object at 0x7f23d1a6e8f0>,76899,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,90,aut-4,BUCKET,as a weapon,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:20:45.866047+00:00,BUCKET,as a weapon,30.0,15.0,20.0,15.0,25.0,0.55,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: as a weapon"
<django.db.models.base.ModelState object at 0x7f23d1a6e980>,76900,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,91,aut-4,BUCKET,communicate by putting in a letter than ziplining it to a neighbor,Submitted,12,Alternate Uses Task,120,0,2026-01-08 18:20:45.870070+00:00,BUCKET,communicate by putting in a letter than ziplining it to a neighbor,35.0,38.0,42.0,25.0,35.0,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: communicate by putting in a letter than ziplining it to a neighbor"
<django.db.models.base.ModelState object at 0x7f23d1a6ea10>,76901,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,92,aut-4,BUCKET,pound on it to make a drum,Submitted,7,Alternate Uses Task,120,0,2026-01-08 18:20:45.873987+00:00,BUCKET,pound on it to make a drum,20.0,22.0,35.0,25.0,30.0,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: pound on it to make a drum"
<django.db.models.base.ModelState object at 0x7f23d1a6eaa0>,76902,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,93,aut-4,BUCKET,hide a small object underneath it,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:20:45.877799+00:00,BUCKET,hide a small object underneath it,15.0,15.0,10.0,15.0,15.0,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: hide a small object underneath it"
<django.db.models.base.ModelState object at 0x7f23d1a6f3a0>,76918,rebeaty,7H4H7DwVobsViprPNEB4jm,6773f9ecbf8a434754bdbdab,68,aut-8,KNIFE,"can be used as wall art, placed inside a frame and hung up on wall ",Submitted,15,Alternate Uses Task,120,0,2026-01-08 18:22:17.967710+00:00,KNIFE,"can be used as wall art, placed inside a frame and hung up on wall",25.0,18.0,35.0,15.0,28.0,0.58,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: can be used as wall art, placed inside a frame and hung up on wall "
<django.db.models.base.ModelState object at 0x7f23d1a6f430>,76919,rebeaty,7H4H7DwVobsViprPNEB4jm,6773f9ecbf8a434754bdbdab,69,aut-8,KNIFE,can be used as a bookmark,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:22:17.975600+00:00,KNIFE,can be used as a bookmark,25.0,28.0,35.0,25.0,25.0,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: can be used as a bookmark"
<django.db.models.base.ModelState object at 0x7f23d1a6f4c0>,76920,rebeaty,7H4H7DwVobsViprPNEB4jm,6773f9ecbf8a434754bdbdab,70,aut-8,KNIFE,can be used to file nails and cut nails,Submitted,9,Alternate Uses Task,120,0,2026-01-08 18:22:17.979948+00:00,KNIFE,can be used to file nails and cut nails,20.0,12.0,20.0,15.0,15.0,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: can be used to file nails and cut nails"
<django.db.models.base.ModelState object at 0x7f23d1a6f550>,76921,rebeaty,7H4H7DwVobsViprPNEB4jm,6773f9ecbf8a434754bdbdab,71,aut-8,KNIFE,can be used to brush hair,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:22:17.984044+00:00,KNIFE,can be used to brush hair,25.0,28.0,35.0,25.0,20.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: can be used to brush hair"
<django.db.models.base.ModelState object at 0x7f23d1a6f5e0>,76922,rebeaty,7H4H7DwVobsViprPNEB4jm,6773f9ecbf8a434754bdbdab,72,aut-8,KNIFE,can be used to cut hair,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:22:17.988105+00:00,KNIFE,can be used to cut hair,20.0,15.0,25.0,15.0,15.0,0.45,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: can be used to cut hair"
<django.db.models.base.ModelState object at 0x7f23d1a781f0>,76943,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,95,aut-10,PENCIL,write a letter,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:22:49.484204+00:00,PENCIL,write a letter,10.0,12.0,10.0,10.0,20.0,0.2,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: write a letter"
<django.db.models.base.ModelState object at 0x7f23d1a78280>,76944,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,96,aut-10,PENCIL,use it as an axel on a madel car,Submitted,9,Alternate Uses Task,120,0,2026-01-08 18:22:49.489047+00:00,PENCIL,use it as an axel on a madel car,30.0,28.0,35.0,25.0,35.0,0.64,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: use it as an axel on a madel car"
<django.db.models.base.ModelState object at 0x7f23d1a78310>,76945,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,97,aut-10,PENCIL,scribble on paper in same place and use graphite in microwave to start a fire,Submitted,15,Alternate Uses Task,120,0,2026-01-08 18:22:49.492910+00:00,PENCIL,scribble on paper in same place and use graphite in microwave to start a fire,40.0,15.0,35.0,15.0,30.0,0.59,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: scribble on paper in same place and use graphite in microwave to start a fire"
<django.db.models.base.ModelState object at 0x7f23d1a783a0>,76946,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,98,aut-10,PENCIL,poke an enemy,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:22:49.496832+00:00,PENCIL,poke an enemy,20.0,28.0,10.0,25.0,15.0,0.52,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: poke an enemy"
<django.db.models.base.ModelState object at 0x7f23d1a78430>,76947,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,99,aut-10,PENCIL,write on a friend that is sleeping,Submitted,7,Alternate Uses Task,120,0,2026-01-08 18:22:49.500892+00:00,PENCIL,write on a friend that is sleeping,30.0,28.0,35.0,15.0,28.0,0.33,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: write on a friend that is sleeping"
<django.db.models.base.ModelState object at 0x7f23d1a78790>,76953,rebeaty,7H4H7DwVobsViprPNEB4jm,67dac9fec33b7784afd3d08b,31,aut-2,BRICK,emergency doorstop and security decoy,Submitted,5,Alternate Uses Task,120,1,2026-01-08 18:24:09.630834+00:00,BRICK,emergency doorstop and security decoy,25.0,28.0,35.0,35.0,35.0,0.55,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: emergency doorstop and security decoy"
<django.db.models.base.ModelState object at 0x7f23d1a78820>,76954,rebeaty,7H4H7DwVobsViprPNEB4jm,67dac9fec33b7784afd3d08b,32,aut-2,BRICK,natural insect repellent heater,Submitted,4,Alternate Uses Task,120,1,2026-01-08 18:24:09.637513+00:00,BRICK,natural insect repellent heater,38.0,28.0,35.0,35.0,35.0,0.68,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: natural insect repellent heater"
<django.db.models.base.ModelState object at 0x7f23d1a788b0>,76955,rebeaty,7H4H7DwVobsViprPNEB4jm,67dac9fec33b7784afd3d08b,33,aut-2,BRICK,preheat a brick stond for bread making ,Time Limit Hit,7,Alternate Uses Task,120,1,2026-01-08 18:24:09.642662+00:00,BRICK,preheat a brick stond for bread making,15.0,15.0,45.0,35.0,35.0,0.66,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: preheat a brick stond for bread making "
<django.db.models.base.ModelState object at 0x7f23d1a78b80>,76960,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,68,aut-13,SOCK,hand puppets,Submitted,2,Alternate Uses Task,120,0,2026-01-08 18:24:28.038587+00:00,SOCK,hand puppets,20.0,28.0,35.0,25.0,35.0,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: hand puppets"
<django.db.models.base.ModelState object at 0x7f23d1a78c10>,76961,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,69,aut-13,SOCK,draft stoppers- filled with sand or rice to block bottoms of doors. ,Submitted,12,Alternate Uses Task,120,0,2026-01-08 18:24:28.045188+00:00,SOCK,draft stoppers- filled with sand or rice to block bottoms of doors.,30.0,28.0,25.0,35.0,25.0,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: draft stoppers- filled with sand or rice to block bottoms of doors. "
<django.db.models.base.ModelState object at 0x7f23d1a78ca0>,76962,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,70,aut-13,SOCK,heat/ice packs. ,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:24:28.049372+00:00,SOCK,heat/ice packs.,30.0,28.0,25.0,25.0,30.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: heat/ice packs. "
<django.db.models.base.ModelState object at 0x7f23d1a78d30>,76963,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,71,aut-13,SOCK,dusting the house,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:24:28.053602+00:00,SOCK,dusting the house,30.0,15.0,10.0,20.0,20.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: dusting the house"
<django.db.models.base.ModelState object at 0x7f23d1a78dc0>,76964,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,72,aut-13,SOCK,floor protectors over furniture legs when moving,Submitted,7,Alternate Uses Task,120,0,2026-01-08 18:24:28.057659+00:00,SOCK,floor protectors over furniture legs when moving,30.0,22.0,30.0,35.0,25.0,0.55,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: floor protectors over furniture legs when moving"
<django.db.models.base.ModelState object at 0x7f23d1a78e50>,76965,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,73,aut-13,SOCK,dog chew toys,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:24:28.062060+00:00,SOCK,dog chew toys,15.0,15.0,35.0,25.0,28.0,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: dog chew toys"
<django.db.models.base.ModelState object at 0x7f23d1a78ee0>,76966,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,74,aut-13,SOCK,heat free hair curlers,Submitted,4,Alternate Uses Task,120,0,2026-01-08 18:24:28.066230+00:00,SOCK,heat free hair curlers,35.0,38.0,45.0,35.0,35.0,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: heat free hair curlers"
<django.db.models.base.ModelState object at 0x7f23d1a78f70>,76967,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,75,aut-13,SOCK,cozys for cups if you cut the toes off. ,Submitted,9,Alternate Uses Task,120,0,2026-01-08 18:24:28.070389+00:00,SOCK,cozys for cups if you cut the toes off.,30.0,28.0,45.0,35.0,35.0,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: cozys for cups if you cut the toes off. "
<django.db.models.base.ModelState object at 0x7f23d1a79bd0>,76989,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,101,aut-2,BRICK,build a house,Submitted,3,Alternate Uses Task,120,0,2026-01-08 18:24:53.080505+00:00,BRICK,build a house,10.0,12.0,10.0,10.0,10.0,0.41,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: build a house"
<django.db.models.base.ModelState object at 0x7f23d1a79c60>,76990,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,102,aut-2,BRICK,get someones attention by throwing it their direction,Submitted,8,Alternate Uses Task,120,0,2026-01-08 18:24:53.085985+00:00,BRICK,get someones attention by throwing it their direction,20.0,15.0,25.0,15.0,15.0,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: get someones attention by throwing it their direction"
<django.db.models.base.ModelState object at 0x7f23d1a79cf0>,76991,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,103,aut-2,BRICK,as a counterweight for an invention,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:24:53.090343+00:00,BRICK,as a counterweight for an invention,30.0,28.0,35.0,25.0,25.0,0.53,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: as a counterweight for an invention"
<django.db.models.base.ModelState object at 0x7f23d1a79d80>,76992,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,104,aut-2,BRICK,use it as a weapon,Submitted,5,Alternate Uses Task,120,0,2026-01-08 18:24:53.094397+00:00,BRICK,use it as a weapon,15.0,12.0,10.0,10.0,15.0,0.4,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: use it as a weapon"
<django.db.models.base.ModelState object at 0x7f23d1a79e10>,76993,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,105,aut-2,BRICK,crush brick and use powder to make tattoo ink,Submitted,9,Alternate Uses Task,120,0,2026-01-08 18:24:53.098346+00:00,BRICK,crush brick and use powder to make tattoo ink,37.0,28.0,35.0,35.0,35.0,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: crush brick and use powder to make tattoo ink"
<django.db.models.base.ModelState object at 0x7f23d1a79ea0>,76994,rebeaty,7H4H7DwVobsViprPNEB4jm,66ff44c7da088df3cdf9cd0f,106,aut-2,BRICK, to fish in shallow water,Submitted,5,Alternate Uses Task,120,0,2026-01-08 18:24:53.102321+00:00,BRICK,to fish in shallow water,30.0,28.0,45.0,45.0,30.0,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is:  to fish in shallow water"
<django.db.models.base.ModelState object at 0x7f23d1a7a560>,77006,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,77,aut-8,KNIFE,cutting foods,Submitted,2,Alternate Uses Task,120,0,2026-01-08 18:26:33.909255+00:00,KNIFE,cutting foods,10.0,12.0,10.0,10.0,10.0,0.39,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: cutting foods"
<django.db.models.base.ModelState object at 0x7f23d1a7a5f0>,77007,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,78,aut-8,KNIFE,use the blade for percussion tones,Submitted,6,Alternate Uses Task,120,0,2026-01-08 18:26:33.915799+00:00,KNIFE,use the blade for percussion tones,37.0,38.0,45.0,35.0,35.0,0.55,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: use the blade for percussion tones"
<django.db.models.base.ModelState object at 0x7f23d1a7a680>,77008,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,79,aut-8,KNIFE,small enough ones can be used magnetized as a compass,Submitted,10,Alternate Uses Task,120,0,2026-01-08 18:26:33.919972+00:00,KNIFE,small enough ones can be used magnetized as a compass,35.0,28.0,35.0,35.0,35.0,0.69,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: small enough ones can be used magnetized as a compass"
<django.db.models.base.ModelState object at 0x7f23d1a7a710>,77009,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,80,aut-8,KNIFE,stylus if you use the blunted ends. ,Submitted,7,Alternate Uses Task,120,0,2026-01-08 18:26:33.923735+00:00,KNIFE,stylus if you use the blunted ends.,30.0,28.0,45.0,25.0,28.0,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: stylus if you use the blunted ends. "
<django.db.models.base.ModelState object at 0x7f23d1a7a7a0>,77010,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,81,aut-8,KNIFE,cauterizing wounds,Submitted,2,Alternate Uses Task,120,0,2026-01-08 18:26:33.927429+00:00,KNIFE,cauterizing wounds,30.0,28.0,25.0,45.0,35.0,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: cauterizing wounds"
<django.db.models.base.ModelState object at 0x7f23d1a7a830>,77011,rebeaty,7H4H7DwVobsViprPNEB4jm,663aa6420a964c2a7740b9d7,82,aut-8,KNIFE,remove dirt on the edges of stuff,Submitted,7,Alternate Uses Task,120,0,2026-01-08 18:26:33.931138+00:00,KNIFE,remove dirt on the edges of stuff,20.0,15.0,20.0,20.0,15.0,0.47,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: remove dirt on the edges of stuff"
